"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072012","glomerulus vasculature development","9/1625","29/18903",0.000513953299298411,0.0083450158293797,0.00675285602180977,"CD34/NOTCH1/ANGPT1/PDGFRB/PECAM1/OSR1/ANGPT2/EDNRA/PDGFD",9
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","10/1625","35/18903",0.0005316774352306,0.00857083803848141,0.00693559322636031,"TMEM38A/ATP1A2/DHRS7C/PLN/SLC8A1/TRDN/ANK2/CAMK2D/CASQ2/DMD",10
"GO:0002040","sprouting angiogenesis","30/1625","185/18903",0.000532179512966803,0.00857083803848141,0.00693559322636031,"AGTR1/CREB3L1/APLNR/NOTCH1/CLEC14A/ALOX5/TBXA2R/S100A1/CDH13/PIK3R3/NRP1/JCAD/HDAC9/EPN2/ANGPT1/PPP1R16B/LEF1/ACVRL1/FLT4/DLL1/STARD13/SEMA5A/CCBE1/PLK2/KDR/FGFBP1/GLUL/NRARP/MMRN2/VSTM4",30
"GO:0060993","kidney morphogenesis","19/1625","97/18903",0.000532223739749609,0.00857083803848141,0.00693559322636031,"WNK4/IRX3/PBX1/SOX8/PKD1/CITED1/PDGFRB/SOX9/OSR1/GLI3/IRX2/GREB1L/LAMA5/PKD2/NPNT/WNT11/HES5/GCNT4/IRX1",19
"GO:0007043","cell-cell junction assembly","26/1625","152/18903",0.000533952506637604,0.00857524815837067,0.00693916193195177,"CLDN5/ARVCF/IL1B/CLDN11/ZNF703/PKP2/APLNR/GJC1/JUP/OCLN/CDH5/IRX3/CLDN6/PECAM1/EPB41L3/SNAI2/GRHL2/MARVELD2/ANK2/UGT8/GJB6/WNT11/CLDN19/ESAM/GPBAR1/ECT2",26
"GO:0098900","regulation of action potential","14/1625","61/18903",0.000541734874923491,0.00867659063260612,0.00702116910262682,"TACR1/SLC9A1/CACNA2D1/PKP2/JUP/TRPM4/FLNA/KCNJ2/DSC2/ANK2/CAMK2D/BIN1/CACNB3/TMEM161B",14
"GO:0032103","positive regulation of response to external stimulus","61/1625","464/18903",0.000558151369786223,0.00891529586319782,0.00721433135501747,"SLC15A4/IL1B/P2RY12/AGTR1/PLAT/CD81/FCN1/FYN/TPBG/NINJ1/TRIM62/PRKD1/JAK2/DAPK2/CDH13/PTGER3/NRP1/NOD1/PRKD2/FLNA/C3AR1/PDGFRB/TLR2/EP300/S1PR1/VAV1/NLRP12/SMOC2/ARG1/NLRC4/THBD/TTBK1/NONO/FGF16/PAK3/CCR4/RIPOR2/SEMA5A/PTK2/CCL19/THBS4/CXCL8/EREG/LPAR1/IL15/KDR/TRIM41/PDCD4/ABCC1/GAS6/PDGFD/PDE2A/MMRN2/CXCL12/ETS1/C1QBP/P2RX4/CCL5/PLA2G3/SCARF1/MSTN",61
"GO:0042594","response to starvation","33/1625","211/18903",0.000561644191116683,0.00894684016876144,0.00723985726870467,"AMBRA1/SESN2/MAP3K5/ELAPOR1/CDKN1A/PIK3C2B/PRKD1/RIPOR1/SLC7A5/HSPA8/HMGCS2/PRKAA2/COMT/PDK4/TBC1D5/SLC38A3/MFSD2A/DDIT3/LARP1/FOXK2/RRAGD/LRP11/SESN3/UPP1/DSC2/GAS6/HSPA5/GLUL/SLC2A1/BCAS3/PRKAG3/HNRNPA1/NUAK1",33
"GO:0010975","regulation of neuron projection development","59/1625","446/18903",0.000583019475942294,0.00926230941025305,0.0074951375953881,"NLGN1/FYN/SEMA3C/SEMA3A/MAGI2/RELN/SHANK3/PLXNC1/PACSIN1/CNTN2/PRKD1/ATP1B2/STK11/PTPRS/SEMA6B/NR2F1/NDRG4/SCN1B/MAG/NTN1/IST1/BAIAP2/PLPPR5/LPAR3/CDC20/NRP1/PLXNB1/SEMA3G/FLNA/KEL/MFSD2A/DBN1/DPYSL3/NDNF/EP300/PMP22/ARHGAP44/CARM1/BCL11A/PAK3/SEMA5A/MBP/TOX/EFNA5/NTRK2/PTPRD/PRAG1/SPP1/LPAR1/SFRP2/CHODL/EPHA3/RAPGEF1/HSPA5/CXCL12/SHTN1/PLA2G3/SCARF1/NTNG1",59
"GO:0007528","neuromuscular junction development","12/1625","48/18903",0.000585579185611821,0.00927796698923676,0.00750780783816401,"KY/CACNA1S/COLQ/PDZRN3/LAMB2/SNTA1/UNC13B/F2R/MUSK/COL4A1/CHRNA1/CACNB3",12
"GO:0014032","neural crest cell development","17/1625","83/18903",0.00060147511500844,0.00950427433742559,0.00769093762128754,"TBX1/SEMA3C/SEMA3A/SEMA6B/SOX8/NRP1/EDNRB/SEMA3G/SOX10/ANXA6/SOX9/EFNB1/SEMA5A/LAMA5/SNAI2/EDNRA/NRP2",17
"GO:0051495","positive regulation of cytoskeleton organization","31/1625","195/18903",0.00061379184834823,0.0096181009901654,0.00778304709275078,"TACR1/NAV3/TGFB3/FERMT2/OCLN/MYLK3/BAIAP2/MYOC/PDE4DIP/GPSM2/STIL/NRP1/MECP2/BAIAP2L1/TRIM27/FCHSD1/CDC42EP4/WASF1/SEMA5A/TESK1/RICTOR/LPAR1/PLK4/LIMCH1/WNT11/NUMA1/SYNPO2L/BCAS3/BIN1/WASF3/ACTN2",31
"GO:0014850","response to muscle activity","8/1625","24/18903",0.000615205984610172,0.0096181009901654,0.00778304709275078,"CAPN3/SLC7A5/PRKAA2/TNS2/METRNL/PERM1/MSTN/PRKAG3",8
"GO:0099560","synaptic membrane adhesion","8/1625","24/18903",0.000615205984610172,0.0096181009901654,0.00778304709275078,"LRRC4/PTPRS/MDGA1/EFNA5/PTPRD/PCDH17/PCDH8/NTNG1",8
"GO:2001026","regulation of endothelial cell chemotaxis","8/1625","24/18903",0.000615205984610172,0.0096181009901654,0.00778304709275078,"NOTCH1/PRKD1/PRKD2/SMOC2/FGF16/SEMA5A/KDR/P2RX4",8
"GO:0043583","ear development","34/1625","221/18903",0.000632374475171967,0.00986035755731104,0.00797908311613529,"TBX1/TBX3/ALDH1A3/KCNQ1/GRHL3/MAPKAPK2/MAFB/NOTCH1/TGFB3/DVL2/NTN1/INSIG1/ZEB1/ITGA8/COL2A1/PDGFRB/SLC9A3R1/SOX9/OSR1/SOBP/DLL1/GLI3/TFAP2A/OSR2/SCRIB/ATP8B1/EDNRA/CYTL1/TCF15/GJB6/ZIC1/HES5/LRIG3/COL11A1",34
"GO:0070296","sarcoplasmic reticulum calcium ion transport","11/1625","42/18903",0.000643037240864027,0.0100001622629356,0.00809221424345204,"TMEM38A/ATP1A2/CACNG1/DHRS7C/PLN/SLC8A1/TRDN/ANK2/CAMK2D/CASQ2/DMD",11
"GO:0050817","coagulation","35/1625","230/18903",0.000650521633557117,0.010089932916278,0.00816485740068504,"ADRA2B/P2RY12/PROS1/PLAT/PABPC4/VWF/SERPING1/PRKCQ/CD34/PIK3CA/ALOX12/JAK2/TBXA2R/ANXA2/PEAR1/PLAUR/SELP/ABAT/FLNA/NOS3/C1QTNF1/DGKA/PRDX2/VAV1/THBD/F2R/F2RL2/MMRN1/SLC7A11/GAS6/F10/ADAMTS13/PRKG1/COL3A1/HGFAC",35
"GO:0008360","regulation of cell shape","26/1625","154/18903",0.000654893783229452,0.0101103907588458,0.00818141205656609,"FYN/PLXNC1/FGD2/FMNL1/FERMT2/PALM/DAPK3/BAIAP2/PLXNB1/FGD5/ITGA7/SLC9A3R1/CDC42EP4/RHOQ/PRPF40A/ARAP1/LIMD1/EPB41L3/PTK2/PRAG1/SHROOM3/LPAR1/KDR/RHOBTB2/RDX/WASF3",26
"GO:0034111","negative regulation of homotypic cell-cell adhesion","6/1625","14/18903",0.000655271338628964,0.0101103907588458,0.00818141205656609,"ZNF703/ALOX12/ABAT/C1QTNF1/RDX/PRKG1",6
"GO:0002064","epithelial cell development","33/1625","213/18903",0.000665254293748578,0.0102376209069298,0.00828436774762899,"CLDN5/RILPL1/IL1B/STC1/MAGI2/PODXL/SPDEF/NOTCH1/CDH5/TMEM79/MYADM/SOX8/EDNRB/LAMB2/SOX18/PPP1R16B/PECAM1/SOX9/ESR1/DLL1/FNDC3A/GRHL2/MARVELD2/SHROOM3/TMOD1/EDNRA/PALLD/KDR/RDX/PDE2A/RAPGEF1/COL18A1/ROBO4",33
"GO:0035909","aorta morphogenesis","10/1625","36/18903",0.000680054928158239,0.0103263115731169,0.00835613697029852,"TBX1/FKBP10/NOTCH1/EFEMP2/LRP1/ACVRL1/PDGFRB/TFAP2B/COL3A1/MYLK",10
"GO:0086010","membrane depolarization during action potential","10/1625","36/18903",0.000680054928158239,0.0103263115731169,0.00835613697029852,"CACNA2D1/SCN1B/TRPM4/ATP1A2/CACNA1G/KCNJ2/SLC8A1/ANK2/SCN3B/SCN4B",10
"GO:0090218","positive regulation of lipid kinase activity","10/1625","36/18903",0.000680054928158239,0.0103263115731169,0.00835613697029852,"P2RY12/IRS1/CD81/AMBRA1/PRKD1/PDGFRB/FLT1/PTK2/CCL19/FLT3",10
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","10/1625","36/18903",0.000680054928158239,0.0103263115731169,0.00835613697029852,"TMEM38A/ATP1A2/DHRS7C/PLN/SLC8A1/TRDN/ANK2/CAMK2D/CASQ2/DMD",10
"GO:0055003","cardiac myofibril assembly","7/1625","19/18903",0.000683281559809225,0.0103263115731169,0.00835613697029852,"MEF2A/CSRP3/MYLK3/PDGFRB/FHOD3/ADPRHL1/TTN",7
"GO:0060977","coronary vasculature morphogenesis","7/1625","19/18903",0.000683281559809225,0.0103263115731169,0.00835613697029852,"TBX1/NOTCH1/TGFBR3/NRP1/SGCD/PDGFRB/LRP2",7
"GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","7/1625","19/18903",0.000683281559809225,0.0103263115731169,0.00835613697029852,"CACNA2D1/CACNG6/CACNG1/G6PD/CAMK2D/BIN1/CACNB3",7
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","27/1625","163/18903",0.00070621501800994,0.0106456043891319,0.00861451136519865,"KIF23/INCENP/GNAI1/GPSM1/KIFC1/EML1/DLGAP5/NUSAP1/GPSM2/STIL/CDC20/PKD1/PLK1/MECP2/FLNA/TPX2/AURKA/VCP/TTK/CCSAP/PLK2/TACC3/NDC80/BORA/NUMA1/SAPCD2/KIF11",27
"GO:0055081","anion homeostasis","12/1625","49/18903",0.000715631362450079,0.0107600286996958,0.00870710446633004,"KCNQ1/UMOD/SLC12A6/CYB561/WNK4/CYB561D2/FGFR4/GLS/SLC9A3R1/TFAP2B/SLC7A11/ALPL",12
"GO:0003279","cardiac septum development","20/1625","107/18903",0.000721422667502154,0.0108195043314445,0.00875523264082566,"TBX1/TBX3/LUZP1/SEMA3C/APLNR/NOTCH1/SAV1/ZFPM1/TGFBR3/NRP1/NOS3/SLIT3/LRP2/ANK2/WNT11/PDE2A/NRP2/XIRP2/TGFBR2/CCN1",20
"GO:0048640","negative regulation of developmental growth","21/1625","115/18903",0.00074001924348015,0.0110702371093198,0.0089581276842334,"OSTN/SEMA3C/SEMA3A/CDKN1A/SAV1/PTPRS/SEMA6B/MAG/NTN1/NKD1/RGS4/NRP1/SEMA3G/G6PD/BCL11A/SEMA5A/SPP1/RBP4/ADRB1/MSTN/TGFBR2",21
"GO:0048732","gland development","58/1625","441/18903",0.000745886606358117,0.0111297611591766,0.00900629503906364,"TBX1/UPB1/NCOR2/TBX3/PSAP/ZNF703/LIMS2/HK2/ALDH1A3/CPT1A/SEMA3C/MAFB/CRHR1/THRA/NOTCH1/ZBTB1/TGFB3/PIK3CA/STK11/JAK2/NTN1/APRT/SLC7A5/PBX1/HMGCS2/TGFBR3/GFER/PKD1/NRP1/NTN4/OXTR/AURKA/TGM2/LEF1/SOX10/STAT6/SLC9A3R1/SOX9/PRDX2/ESR1/ARG1/HLX/CAPN1/GLI3/LAMA5/SNAI2/CYP7B1/SULF1/SCRIB/CYP1A1/NFIB/PKD2/AREG/EDNRA/FGL1/WNT11/TGFBR2/IGFBP5",58
"GO:0010718","positive regulation of epithelial to mesenchymal transition","13/1625","56/18903",0.000754037278598647,0.0111795754609798,0.00904660518523735,"IL1B/ZNF703/COL1A1/NOTCH1/TGFB3/FERMT2/TGFB1I1/LEF1/AXIN2/PTK2/GLIPR2/BCL9L/TGFBR2",13
"GO:0014823","response to activity","15/1625","70/18903",0.000754915343310139,0.0111795754609798,0.00904660518523735,"MAS1/CAPN3/PIK3CA/STK11/SLC7A5/PRKAA2/ZEB1/TNS2/METRNL/ANGPT2/GCLC/COL4A2/PERM1/MSTN/PRKAG3",15
"GO:0030193","regulation of blood coagulation","15/1625","70/18903",0.000754915343310139,0.0111795754609798,0.00904660518523735,"PROS1/PLAT/SERPING1/CD34/ALOX12/TBXA2R/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/PRDX2/THBD/F2R/PRKG1",15
"GO:0060042","retina morphogenesis in camera-type eye","14/1625","63/18903",0.000764908441799796,0.0112991738244812,0.00914338517291881,"FJX1/NOTCH1/DIO3/SOX8/MFSD2A/SOX9/TFAP2B/DLL1/TFAP2A/PTPRM/NTRK2/PROM1/RBP4/CDON",14
"GO:0010769","regulation of cell morphogenesis involved in differentiation","19/1625","100/18903",0.000787664350087435,0.0116062341985384,0.00939186097433202,"LIMS2/RELN/PKP2/CNTN2/FERMT2/BAIAP2/MYADM/MYOC/NRP1/ACTN4/FLNA/CSPG5/DBN1/PAK3/PTK2/TESK1/EFNA5/PTPRD/C1QBP",19
"GO:1903825","organic acid transmembrane transport","26/1625","156/18903",0.000799101454303766,0.0117453964380708,0.00950447221275854,"SLC15A4/SLC7A14/CPT1A/SLC25A22/SLC7A8/SLC25A21/SLC1A3/ATP1A2/SLC7A5/RGS4/LRRC8C/SLC6A9/SLC38A3/SLC29A4/SLC22A4/SLC27A1/ARG1/SLC16A2/LRP2/SLC7A11/SLC7A2/ABCC1/LRRC8A/SLC2A1/SLC47A1/SLC43A2",26
"GO:0042135","neurotransmitter catabolic process","5/1625","10/18903",0.000813500643912495,0.0118389451733833,0.0095801726252567,"ACHE/ABAT/COMT/COLQ/ALDH5A1",5
"GO:0070294","renal sodium ion absorption","5/1625","10/18903",0.000813500643912495,0.0118389451733833,0.0095801726252567,"KCNQ1/UMOD/WNK4/EDNRB/EDNRA",5
"GO:0097113","AMPA glutamate receptor clustering","5/1625","10/18903",0.000813500643912495,0.0118389451733833,0.0095801726252567,"NLGN1/SHANK3/DLG4/CHRDL1/SLC7A11",5
"GO:0097688","glutamate receptor clustering","5/1625","10/18903",0.000813500643912495,0.0118389451733833,0.0095801726252567,"NLGN1/SHANK3/DLG4/CHRDL1/SLC7A11",5
"GO:0045662","negative regulation of myoblast differentiation","8/1625","25/18903",0.000837094746047969,0.0120609619099779,0.00975983040989227,"TBX3/NOTCH1/SOX8/DDIT3/SOX9/DLL1/ANKRD2/MSTN",8
"GO:0048745","smooth muscle tissue development","8/1625","25/18903",0.000837094746047969,0.0120609619099779,0.00975983040989227,"ITGA8/EFEMP2/SOX9/TFAP2B/OSR1/PKD2/COL3A1/MYLK",8
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","8/1625","25/18903",0.000837094746047969,0.0120609619099779,0.00975983040989227,"PKP2/GJC1/ATP1B2/ATP1A2/IRX3/SLC8A1/TRDN/CAMK2D",8
"GO:0048565","digestive tract development","23/1625","132/18903",0.000838047663223204,0.0120609619099779,0.00975983040989227,"KCNQ1/ALX4/SPDEF/NOTCH1/TGFB3/PKDCC/SAV1/MYOCD/HMGCS2/PKD1/EDNRB/OXTR/SOX10/SOX9/HLX/GLI3/CYP1A1/CXCL8/SFRP2/WNT11/CLMP/COL3A1/TGFBR2",23
"GO:0055007","cardiac muscle cell differentiation","22/1625","124/18903",0.000838987849184074,0.0120609619099779,0.00975983040989227,"MYO18B/TBX3/MEF2A/CSRP3/SLC9A1/ASB2/MYOCD/MYLK3/IRX3/RGS4/G6PD/SGCD/PDGFRB/SLC8A1/DLL1/FHOD3/ALPK2/SORBS2/SGCB/ADPRHL1/TTN/ACTN2",22
"GO:0061045","negative regulation of wound healing","16/1625","78/18903",0.000846247760884229,0.012135728230296,0.0098203319363976,"PROS1/PLAT/SERPING1/CD34/ALOX12/ALOX5/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/THBD/EPPK1/MMRN1/CLDN19/PRKG1",16
"GO:0001941","postsynaptic membrane organization","10/1625","37/18903",0.000860956926920634,0.0122868768214775,0.00994264262999208,"NLGN1/RELN/SHANK3/LRRC4/NLGN2/DLG4/COLQ/CHRDL1/MUSK/SLC7A11",10
"GO:0050931","pigment cell differentiation","10/1625","37/18903",0.000860956926920634,0.0122868768214775,0.00994264262999208,"ADAMTS20/GNA11/CITED1/EDNRB/MITF/SOX10/RAB38/GLI3/ZEB2/USP13",10
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","31/1625","199/18903",0.000868637728208087,0.0123119883053335,0.00996296305100032,"LIMK2/NLGN1/P2RY12/PODXL/TGFB3/PIK3CA/PALM/OCLN/ANLN/PLPPR5/NRP1/MARK4/SEPTIN9/PPP1R16B/DPYSL3/ARHGAP44/CDC42EP4/RHOQ/DAAM2/ARAP1/RIPOR2/TESK1/CCL19/ATP8B1/PIK3R1/RDX/TRPM2/PLCE1/AUTS2/BCAS3/MSTN",31
"GO:0030195","negative regulation of blood coagulation","12/1625","50/18903",0.000868983226165377,0.0123119883053335,0.00996296305100032,"PROS1/PLAT/SERPING1/CD34/ALOX12/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/THBD/PRKG1",12
"GO:0032964","collagen biosynthetic process","12/1625","50/18903",0.000868983226165377,0.0123119883053335,0.00996296305100032,"CREB3L1/COL1A1/COL5A1/TGFB3/P3H3/PDGFRB/CYGB/TRAM2/ARG1/F2R/ADAMTS3/DDR2",12
"GO:0035767","endothelial cell chemotaxis","9/1625","31/18903",0.0008841691536796,0.0124672081143243,0.0100885682078123,"NOTCH1/PRKD1/NRP1/PRKD2/SMOC2/FGF16/SEMA5A/KDR/P2RX4",9
"GO:0098868","bone growth","9/1625","31/18903",0.0008841691536796,0.0124672081143243,0.0100885682078123,"STC1/OSTN/ECM1/ANXA6/SOX9/BNC2/MMP13/DDR2/TGFBR2",9
"GO:0150115","cell-substrate junction organization","19/1625","101/18903",0.000893457357607631,0.0125681089874448,0.0101702180312026,"SLC9A1/FERMT2/DAPK3/MYOC/NRP1/FAM107A/ACVRL1/PTK2/PIK3R1/EFNA5/KDR/LIMCH1/EPHA3/GPM6B/ARHGAP6/SORBS1/LDB1/BCAS3/ACTN2",19
"GO:0030168","platelet activation","23/1625","133/18903",0.000932537191460424,0.0130288835759935,0.0105430806498716,"ADRA2B/P2RY12/VWF/PRKCQ/PIK3CA/ALOX12/JAK2/PEAR1/SELP/ABAT/FLNA/NOS3/C1QTNF1/DGKA/VAV1/THBD/F2R/F2RL2/MMRN1/SLC7A11/ADAMTS13/PRKG1/COL3A1",23
"GO:0021782","glial cell development","21/1625","117/18903",0.000933303062197693,0.0130288835759935,0.0105430806498716,"IL1B/POU3F1/TSPAN2/CNTN2/MAG/MYOC/LAMB2/CSPG5/SOX10/LRP1/TLR2/MAL/DLL1/TTBK1/PLP1/NTRK2/LPAR1/LAMC3/HES5/C1QA/WASF3",21
"GO:0051283","negative regulation of sequestering of calcium ion","22/1625","125/18903",0.00093719800385107,0.0130288835759935,0.0105430806498716,"TPCN2/APLNR/CAPN3/PRKD1/TMEM38A/ATP1A2/FLNA/JPH1/DDIT3/ANXA6/DHRS7C/PLN/SLC8A1/TRDN/CCL19/F2R/PKD2/ANK2/CAMK2D/CASQ2/DMD/TRPM2",22
"GO:1904375","regulation of protein localization to cell periphery","22/1625","125/18903",0.00093719800385107,0.0130288835759935,0.0105430806498716,"ZDHHC8/CSRP3/GNAI1/PPP1R9B/PKDCC/GPSM2/PLK1/IQSEC2/LRP1/STAC3/ARHGAP44/SPTBN1/RHOQ/RAB38/PIK3R1/EPHA3/NUMA1/SAPCD2/PRKCZ/SORBS1/TMBIM1/RAMP3",22
"GO:0007548","sex differentiation","41/1625","288/18903",0.000937266141198036,0.0130288835759935,0.0105430806498716,"TBX3/PTX3/BOK/NR2F2/AGO4/MAS1/IMMP2L/IRX5/PBX1/SOX8/PKD1/LFNG/TNFSF10/SF1/NOS3/YBX3/ATN1/COL9A3/PDGFRB/SLIT3/SOX9/OSR1/ESR1/SRD5A2/FNDC3A/DACH1/GREB1L/ACSBG1/CNTFR/LHFPL2/LRP2/EREG/SFRP2/KDR/ADAMTS1/FZD4/HSPA5/RBP4/GFRA1/UBB/MEA1",41
"GO:0007009","plasma membrane organization","27/1625","166/18903",0.000939536265179111,0.0130297099928604,0.0105437493932546,"CSRP3/PACSIN3/PACSIN1/CAVIN2/MAFB/FLOT1/COL5A1/PLSCR3/ANXA2/MTSS2/BAIAP2/EHD2/AHNAK/CAV2/BAIAP2L1/OSBPL2/ASAP1/MICALL1/ANXA6/SLC9A3R1/SPTBN1/EPB41L3/ATP8B1/UGCG/ANK2/VMP1/BIN1",27
"GO:1903035","negative regulation of response to wounding","18/1625","94/18903",0.000973210099855335,0.0134090097978812,0.0108506819413498,"PROS1/PLAT/SERPING1/CD34/ALOX12/ALOX5/PTPRS/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/THBD/EPPK1/SPP1/MMRN1/CLDN19/PRKG1",18
"GO:0072079","nephron tubule formation","7/1625","20/18903",0.000973711603918081,0.0134090097978812,0.0108506819413498,"IRX3/SOX8/SOX9/OSR1/IRX2/HES5/IRX1",7
"GO:0072234","metanephric nephron tubule development","7/1625","20/18903",0.000973711603918081,0.0134090097978812,0.0108506819413498,"UMOD/SOX8/PKD1/SOX9/OSR1/PKD2/HES5",7
"GO:0048844","artery morphogenesis","16/1625","79/18903",0.000977967129366867,0.013436219721418,0.0108727004371519,"TBX1/FKBP10/NOTCH1/MYOCD/NRP1/EFEMP2/LRP1/ACVRL1/PDGFRB/TFAP2B/LRP2/PKD2/EDNRA/WNT11/COL3A1/MYLK",16
"GO:0045663","positive regulation of myoblast differentiation","11/1625","44/18903",0.000982194664157089,0.0134629194198648,0.0108943060545796,"MAP3K5/MYF6/MYF5/ARID1B/IGFBP3/RBM24/RIPOR2/SMYD1/BOC/LRRC8A/CDON",11
"GO:0030010","establishment of cell polarity","25/1625","150/18903",0.000997262764236154,0.01363436215141,0.0110330389348738,"EPHB1/CYRIB/GPSM1/STK11/CDH5/GPSM2/PKD1/PLK1/SLC9A3R1/RIPOR2/PTK2/SCRIB/CCL19/ALPK2/RICTOR/DOCK2/NDC80/TCF15/NUMA1/SAPCD2/PRKCZ/HES5/SHTN1/BCAS3/MYO18A",25
"GO:0009952","anterior/posterior pattern specification","33/1625","218/18903",0.00100110724962986,0.01363436215141,0.0110330389348738,"TBX1/TBX3/NR2F2/PCSK6/ALX4/SEMA3C/MYF6/MYF5/PCGF2/NOTCH1/NKD1/PBX1/SSBP3/LFNG/AURKA/LEF1/DDIT3/EP300/AXIN2/OSR1/DLL1/GLI3/SFRP2/POGLUT1/TCF15/PCDH8/PBX3/NRARP/HES5/LDB1/CDON/KMT2A/PGAP1",33
"GO:0071560","cellular response to transforming growth factor beta stimulus","39/1625","271/18903",0.00100164214651519,0.01363436215141,0.0110330389348738,"CLDN5/ZNF703/HTRA1/FBN1/FYN/PEG10/COL1A1/TGFB3/FERMT2/STK11/CDH5/MYOCD/TGFBR3/ZEB1/ITGA8/COL1A2/CITED1/LTBP4/LTBP1/CAV2/ZYX/TGFB1I1/ACVRL1/EP300/SOX9/ARG1/PTK2/NPNT/COL4A2/PDGFD/PDE2A/HSPA5/DDR2/BCL9L/COL3A1/MSTN/ZEB2/TGFBR2/ZNF451",39
"GO:0019693","ribose phosphate metabolic process","61/1625","475/18903",0.00100942030960127,0.0136628092865225,0.0110560585925444,"UPB1/MVK/PGAM2/PGAM1/HK2/PDHX/NUDT3/AMPD2/GMPR2/PDK2/ADSS1/ENO3/ACSBG2/SULT2A1/ATP1A2/CBFA2T3/APRT/HSPA8/HMGCS2/AK5/PRKAA2/ELOVL1/PDK4/MPP1/TKT/G6PD/GIMAP7/SULT1A2/GTPBP1/HDAC4/PFKM/GPD1/EP300/MYH8/MYH3/FOXK2/ACSF2/VCP/PDE4B/NT5E/RHOQ/UPP1/PDE7A/DPYS/NPR2/ACSBG1/STOML2/HMGCS1/ATPSCKMT/ANTKMT/ELOVL7/PDE5A/GUCY1A1/ZBTB20/DLG2/PDE2A/ENTPD7/NCOR1/PIPOX/PRKAG3/HMGCR",61
"GO:0071474","cellular hyperosmotic response","6/1625","15/18903",0.00101300435327627,0.0136628092865225,0.0110560585925444,"EFHD1/NFAT5/YBX3/SLC25A23/RCSD1/SLC2A1",6
"GO:0072148","epithelial cell fate commitment","6/1625","15/18903",0.00101300435327627,0.0136628092865225,0.0110560585925444,"NR2F2/SPDEF/NOTCH1/NRP1/DLL1/ARX",6
"GO:0150011","regulation of neuron projection arborization","6/1625","15/18903",0.00101300435327627,0.0136628092865225,0.0110560585925444,"DVL2/DLG4/SPRY3/MFSD2A/FZD4/NTNG1",6
"GO:0042698","ovulation cycle","15/1625","72/18903",0.00102742610471001,0.0137666932721007,0.0111401223752769,"NCOR2/PTX3/TGFB3/OXTR/TIMP4/NOS3/SLIT3/MAP2K6/ESR1/EREG/ADAMTS1/FZD4/TRPM2/HSPA5/MSTN",15
"GO:1900046","regulation of hemostasis","15/1625","72/18903",0.00102742610471001,0.0137666932721007,0.0111401223752769,"PROS1/PLAT/SERPING1/CD34/ALOX12/TBXA2R/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/PRDX2/THBD/F2R/PRKG1",15
"GO:0060491","regulation of cell projection assembly","31/1625","201/18903",0.00102771378346188,0.0137666932721007,0.0111401223752769,"LIMK2/NLGN1/P2RY12/PODXL/TGFB3/PIK3CA/PALM/OCLN/ANLN/PLPPR5/NRP1/MARK4/SEPTIN9/PPP1R16B/DPYSL3/ARHGAP44/CDC42EP4/RHOQ/DAAM2/ARAP1/RIPOR2/TESK1/CCL19/ATP8B1/PIK3R1/RDX/TRPM2/PLCE1/AUTS2/BCAS3/MSTN",31
"GO:0035725","sodium ion transmembrane transport","29/1625","184/18903",0.00103928093133486,0.013890072129904,0.0112399615703026,"KCNQ1/TPCN2/SLC9A1/WNK4/ATP1B2/FXYD1/SCN1B/TRPM4/ATP1A2/SLC6A9/SCNN1B/ACTN4/CHP2/SNTA1/SLC9A3R1/CACNA1G/OSR1/SLC8A1/CNKSR3/PKD2/CAMK2D/FGF14/DMD/TRPM2/SCN3B/ATP12A/SCN4B/FXYD6/SLC4A10",29
"GO:0043200","response to amino acid","21/1625","118/18903",0.0010452444193061,0.0139381687950004,0.0112788817906072,"SESN2/FYN/COL1A1/PIK3CA/SLC7A5/BAIAP2/HMGCS2/ZEB1/COL1A2/GCLC/RRAGD/ARG1/BCL11A/SESN3/NTRK2/COL4A1/PDGFD/CASTOR2/COL3A1/SH3BP4/COL6A1",21
"GO:1900047","negative regulation of hemostasis","12/1625","51/18903",0.00104876731347323,0.0139535768523955,0.0112913501184441,"PROS1/PLAT/SERPING1/CD34/ALOX12/ANXA2/PLAUR/ABAT/NOS3/C1QTNF1/THBD/PRKG1",12
"GO:0006940","regulation of smooth muscle contraction","14/1625","65/18903",0.00106115089382821,0.0140865391176204,0.011398944286239,"ADRA2B/TACR1/DAPK3/TBXA2R/MYOCD/ATP1A2/ABAT/OXTR/F2R/NPNT/GUCY1A1/PRKG1/PLCE1/CALCRL",14
